,account length,area code,international plan,voice mail plan,number vmail messages,total day calls,total eve calls,total night calls,total intl calls,customer service calls,churn,Princ_Comp_0,Princ_Comp_1,Princ_Comp_2,Princ_Comp_3
2790,59,408,0,1,27,110,99,73,3,0,False,1.3599826209023365,2.7244564575683063,-1.0253303557750024,0.573860551337723
2791,151,415,0,0,0,106,103,82,3,0,False,-0.3904359188138879,-2.5581413533312105,0.6645117053384813,2.3958761660753845
2792,129,415,0,0,0,131,105,135,4,1,False,3.247956959015683,-1.5375183223386792,-0.6779152408437898,-0.4394128247006635
2793,107,510,0,1,27,104,152,63,7,2,False,-2.691077652118601,-0.6450268756990971,1.1310982983221356,-2.1103756640982847
2794,137,408,1,0,0,112,117,100,3,0,True,-2.0313291859080134,-1.2691146439408436,-0.7751790212844736,-0.33245610070252424
2795,76,510,0,0,0,142,75,76,2,1,False,2.3179850528465216,-0.29820207351731726,-0.167202570154852,0.47628613799675135
2796,24,415,0,0,0,132,129,136,2,0,False,-1.4494857249478281,2.3732020115554606,-0.4336680955460834,-3.016692316138531
2797,169,408,0,0,0,82,110,67,4,2,False,0.9676316285062089,-0.8485444564130072,-1.9498025991939605,0.12070222531759914
2798,30,408,0,0,0,68,96,101,8,1,False,3.2662111711193664,0.604789271799298,1.294395854079861,0.02312781197662801
2799,70,415,0,0,0,87,114,104,3,3,False,-0.9098026204832392,1.9509912130127212,0.4480764468453558,0.4228077759976815
2800,52,510,1,0,0,118,80,53,2,0,True,-1.8600909294476393,0.12236811401051927,-0.24815215969483256,-0.38593446270159404
2801,3,408,0,0,0,99,108,87,3,4,False,1.058902689024625,-1.3867463296167593,2.386671465771604,2.0937706153953024
2802,38,415,0,0,0,114,105,98,2,2,False,1.6224919378811262,-0.21535130590230758,0.06974200927226845,-2.1103756640982847
2803,104,415,0,0,0,108,75,91,8,3,False,-2.187139196408819,1.917850905966718,-0.6469959182019147,-0.18140332536248283
2804,27,408,0,0,0,105,99,122,4,1,False,2.5236695428227063,-0.08418459412637425,0.6527033269528367,0.573860551337723
2805,166,415,1,1,28,126,76,72,5,1,False,0.10296244777199533,-1.4682025808236874,-2.024847999541119,-0.5904656000407049
2806,13,408,0,0,0,100,79,112,8,2,False,-1.0550725418601454,-0.28466704741729953,1.6345084031404875,-1.7013133894200625
2807,52,408,0,0,0,104,83,109,4,2,False,-0.9666274474858441,1.3570086243939945,-1.8629488204611575,-0.7949967373798157
2808,114,415,0,1,25,77,110,110,5,1,False,1.3185860398593003,-2.4827553569702503,-0.6647084857803816,-0.688040013381676
2809,156,408,0,0,0,106,112,86,3,1,False,0.7598849478384685,1.3404384708709927,0.4216629367185393,3.4091495421137705
2810,90,415,0,1,42,66,85,97,4,0,False,-0.3511015284624071,-1.7380007756296048,0.3789352356910196,-0.4394128247006635
2811,62,415,0,0,0,122,95,106,5,2,False,-0.2528801204167657,2.7109214314682877,-0.5660463286619335,-0.2883600493606226
2812,82,415,0,1,33,95,128,70,6,2,False,1.0897591809437621,-0.9631410146659385,1.8787555484381944,-0.38593446270159404
2813,52,510,0,0,0,80,101,89,4,3,False,1.3108719168795158,1.62541230279183,1.6049874571763765,-1.0436239260608284
2814,146,510,0,0,0,77,100,72,6,1,False,1.6667144850682774,-0.35258827252420977,0.49080414787287535,-0.23488168736155274
2815,120,415,0,1,23,114,84,117,5,2,False,-1.093643156759067,-1.498307760446707,1.3871538220054862,1.5430378760342074
2816,130,415,0,0,0,113,103,99,6,1,True,-2.179425073429034,0.4043068185083729,-0.15539419176920755,-4.083444054175988
2817,90,408,0,0,0,91,94,80,9,1,False,3.0767187025553095,0.18421908427146133,-1.615594239326157,-0.5904656000407049
2818,147,408,1,0,0,113,110,87,4,1,False,-0.10478423289574502,1.0118244332271176,-2.511943913458768,0.06722386331852968
2819,159,415,0,0,0,68,74,111,3,0,True,0.3212492175636345,1.59530712316881,-1.7010496413811966,-0.03035055002244187
2820,74,510,0,1,27,122,150,86,2,4,False,0.6665516966284973,0.15854354847950686,2.120205940380372,-1.4967822520809517
2821,130,408,0,0,0,101,105,64,5,0,False,-1.875519175407208,0.8580173130822137,0.23164118835222983,2.298301752734413
2822,155,408,1,0,0,94,108,111,3,0,False,0.4328366808772892,-2.5294306901162726,-2.921197673673731,-0.4835088760425651
2823,87,415,0,0,0,80,89,96,4,2,False,-0.48094320387974504,0.3891311813934525,-1.8834581413951526,-3.221223453477643
2824,81,415,0,0,0,48,82,78,5,0,True,-3.763493513520555,-0.9871759394429904,-0.3718294502623333,-1.4526862007390504
2825,99,510,0,0,0,78,120,140,9,2,False,1.3368402519629834,-0.39926360567023184,-1.59788167174769,-2.0568973020992147
2826,131,510,0,0,0,110,101,125,11,2,False,-0.21071976392117067,0.013841810603555759,0.04923268833827352,0.02312781197662801
2827,89,510,0,0,0,71,68,100,4,5,True,1.3136978830236308,-0.3661232986242275,0.3921419907544278,-0.03035055002244187
2828,123,415,1,0,0,106,96,129,6,4,True,1.4090933249251572,2.009807055850679,1.4284831463552423,1.9961962020543311
2829,130,510,0,1,26,108,122,118,4,1,False,-2.0102490076602155,-0.6510971305450654,0.08745457685073496,-1.1946767014008692
2830,99,415,0,0,0,90,70,95,6,1,False,1.4329994693170693,1.5229562542308344,-0.8811437442735072,-0.13730727402058115
2831,36,408,0,0,0,144,69,146,3,1,False,0.12121665987567881,-0.4445444224081719,1.1988411327987083,0.174180587316669
2832,87,415,0,0,0,91,105,109,5,3,False,1.4407135922968537,0.7690962906212356,1.5490530010854484,1.3826027900369986
2833,139,415,0,0,0,130,131,108,9,2,False,-2.3843457879526606,1.254552575832999,-1.8070143643702297,-0.688040013381676
2834,189,510,0,0,0,80,117,69,7,1,False,-1.0417064865921322,1.6088421492688283,-1.9644077309351327,-0.7415183753807458
2835,96,415,0,1,33,115,87,84,15,3,False,-0.09141817762773174,-0.0118337251883987,-0.6574059199097949,-0.08382891202151174
2836,112,408,0,0,0,119,67,112,5,2,False,2.0428734560522774,-0.3735880698782774,-0.5969656513038089,-0.03035055002244187
2837,75,408,0,0,0,70,97,118,3,1,False,-0.6107848792970828,-0.7792287148980153,0.5967688708619088,-2.0568973020992147
2838,178,415,0,1,35,88,65,94,3,2,False,0.11350253689589425,0.3062804137784431,-1.7392715298936572,-0.13730727402058115
2839,112,415,0,0,0,97,94,100,2,2,True,-2.239075866575754,-0.3796583247242453,2.9460160266808835,-2.003418940100145
2840,108,415,0,1,41,110,78,103,7,0,False,0.21248772039409453,1.809324602559754,-0.48960255163701133,-0.2883600493606226
2841,100,510,0,0,0,98,102,106,8,0,False,2.6247169170124622,-0.6872725650140531,-1.4109673592186758,-1.9058445267591737
2842,121,510,0,1,20,110,120,107,2,0,False,-0.8339598059243919,-0.39319335082426365,1.0515470854599187,0.4228077759976815
2843,116,415,0,0,0,101,95,87,6,1,False,3.0142419432644747,0.1450085223794891,0.25665632180128245,0.12070222531759914
2844,161,415,0,0,0,100,74,69,4,1,False,0.16543920706282933,-0.3539827889322914,-1.6597203170314403,-0.6439439620397744
2845,19,415,1,0,0,98,121,95,4,0,False,-1.5042483612588773,-0.17007048916436815,-0.5219202509566506,2.9025128540945784
2846,104,415,0,0,0,123,106,85,4,1,False,-1.1975164970929373,1.0645700212191072,1.9906244606200503,0.06722386331852968
2847,119,415,1,1,32,101,93,91,4,0,False,0.17597929618672825,-0.23495658684829418,0.8455218286746738,-0.9901455640617586
2848,125,415,0,0,0,102,87,105,2,0,False,-1.1715481620094697,1.59530712316881,-0.055333657972996164,1.1339756013559856
2849,156,510,0,0,0,122,91,151,4,1,False,-1.5042483612588773,0.5429383015383563,-0.42325809383820306,1.2850283766960264
2850,109,415,0,0,0,128,116,86,5,2,False,1.1108393591915602,-0.4475795498311555,-0.526426063471709,0.12070222531759914
2851,95,510,0,0,0,109,107,88,3,2,False,0.9676316285062089,0.6937102942602761,-0.31589499417140554,1.0364011880150144
2852,90,408,0,0,0,126,118,71,4,1,False,0.9704575946503232,2.0851930522116393,2.0510647292260358,2.8584168027526764
2853,105,415,0,1,21,112,43,93,3,2,False,0.8511560083568847,0.10276283306453327,1.859644604181963,0.7783916886768335
2854,101,510,0,0,0,124,101,98,4,1,False,-1.052246575716031,0.34549097567041476,2.168837830600714,-0.18140332536248283
2855,95,415,0,0,0,96,116,120,2,1,False,0.7943311813542797,-1.6656499066916288,0.0051066106329906045,1.080497239356916
2856,123,415,0,0,0,88,111,100,4,0,False,-0.6395791805246647,1.7701140406677818,0.7027335938509426,0.12070222531759914
2857,160,408,0,0,0,77,117,117,2,1,False,-0.9617392906501742,-0.17614074401033636,0.7763806175203369,2.3517801147334834
2858,141,510,0,1,28,123,128,103,3,1,False,-3.329745940081391,-1.3052900784098316,-1.3418261480643392,1.4360811520360675
2859,87,415,0,0,0,125,116,136,3,0,False,3.162337830785497,3.722439080191868,-0.4173539046453806,-0.6439439620397744
2860,81,415,0,0,0,80,94,84,6,2,False,0.1710911393510584,-0.9827462956119242,1.1001789756802605,-0.7949967373798157
2861,75,415,0,1,19,90,87,102,3,4,False,-0.7925632248813553,-1.1379479321649102,0.41575874752571695,-1.4526862007390504
2862,126,408,0,1,24,125,90,73,6,0,False,3.1391954618461426,-2.9154660541900244,-1.1740227797915552,-0.9460495127198567
2863,28,415,0,0,0,102,87,115,3,3,False,-1.4811059923195247,0.9455438191351099,2.2188680974988197,0.2717550006576405
2864,153,415,0,0,0,102,136,109,2,0,False,-1.2754215023433397,1.123385864057065,0.06243944340168228,-1.1505806500589677
2865,97,408,0,1,32,87,113,107,6,2,True,2.331351108114535,-2.101395731334386,-0.4395722847389059,0.8318700506759037
2866,115,408,0,0,0,128,74,104,4,2,False,0.8588701313366688,2.6430002063613784,-0.087651357292635,-0.4394128247006635
2867,95,408,0,0,0,83,65,105,6,1,False,-1.4937082721349797,1.3103332912479726,1.0119268202696936,-0.4835088760425651
2868,17,415,1,0,0,118,91,94,3,0,True,0.44055080385707346,-0.7988339958440007,3.6863707109263553,-1.7013133894200625
2869,105,415,0,1,20,114,91,104,2,1,False,-0.184751428837703,-1.5435885771846474,3.742305167017283,0.6808172753358622
2870,121,415,0,0,0,100,113,79,9,2,False,2.4323984823042903,-1.6399743708996746,-1.4787101936952476,0.573860551337723
2871,125,408,0,0,0,89,127,73,2,2,False,-0.8444998950482908,-0.40229873309321545,-0.3923387711963274,-0.5369872380416351
2872,124,415,0,0,0,98,119,81,2,2,False,0.7472826680230141,2.242035299779527,-1.343224524742103,0.5297644999958213
2873,35,408,0,0,0,67,96,80,5,2,False,0.5500760764791728,1.9692019775506253,0.8086983168399764,1.6940906513742484
2874,134,510,0,0,0,93,117,98,10,0,True,-3.0181259190797807,-0.7082723623681205,1.285694911531511,-1.0436239260608284
2875,123,510,0,1,32,77,78,85,2,3,False,-0.8444998950482908,-1.4093867379857292,0.21843443328882156,1.8451434267142897
2876,124,415,0,0,0,61,111,117,6,3,False,-1.4186292330286912,0.604789271799298,2.367560521515373,-0.08382891202151174
2877,133,510,0,0,0,92,97,88,3,2,False,0.07699411268852789,0.3755961552934347,-0.11266649074168783,1.8892394780561912
2878,185,415,0,1,19,123,94,107,6,0,False,0.5837585345424247,-1.5811585280617164,-0.29227823740011605,0.3252333626567104
2879,1,415,0,1,26,68,67,113,2,1,False,0.8616960974807832,0.7856664441442376,-0.7574664537060065,0.12070222531759914
2880,107,415,0,0,0,108,110,148,5,1,False,-2.096631911342962,2.7501319933602604,-1.989422864384186,0.21827663865857064
2881,91,415,0,1,20,98,104,100,3,1,False,0.8742983772962376,-2.1315009109574055,-1.765685040020474,2.0496745640534004
2882,178,408,1,0,0,134,78,113,2,2,True,1.4350616600086246,1.6676579921067864,1.8832613609532523,-0.5904656000407049
2883,123,415,0,0,0,49,117,98,11,1,False,-0.7694208559420026,-1.0158866026579285,1.070658029716149,0.21827663865857064
2884,170,415,0,0,0,44,144,97,4,1,True,-2.7507284452653202,0.9334033094431735,1.653619347396718,0.7783916886768335
2885,135,415,0,0,0,44,109,100,2,1,False,-0.2886247691715735,1.103780583111079,0.8691385854459627,0.9294444640168746
2886,85,408,0,0,0,88,105,94,3,1,False,0.9185209244833882,-1.7741762100985927,-0.4336680955460834,0.174180587316669
2887,134,415,0,1,50,130,104,107,4,2,False,-0.7539926099824337,1.8982456250207318,-1.7952059859845853,-0.4394128247006635
2888,148,415,0,1,36,141,60,115,2,1,False,2.6535112182400447,-0.16867597275628649,1.5344478693442758,-0.33245610070252424
2889,93,415,0,0,0,101,133,103,6,1,True,-2.3717435081372065,-1.0158866026579285,-1.5523572173646425,0.9294444640168746
2890,138,415,0,0,0,104,92,98,1,0,False,-1.5849793326533952,1.5757018422228246,-2.1012917765660415,-0.688040013381676
2891,159,510,0,0,0,98,101,108,5,0,False,1.687030887863516,0.23392954484046705,1.6272058372699014,-0.9901455640617586
2892,103,415,0,1,34,80,108,77,7,1,False,1.0637908458602945,1.645017583737816,-0.47779417325136686,-0.7949967373798157
2893,150,408,0,1,27,112,80,111,6,0,False,-0.7799609450659014,1.2816226280330347,1.416674767969598,1.5430378760342074
2894,37,408,0,0,0,98,130,113,2,3,False,1.1656019955026096,-1.3218602319328334,0.9883100634984047,-2.2614284394383257
2895,33,415,1,0,0,99,102,104,4,0,False,0.4096943119379362,1.336008827039927,-2.1558278559792057,1.942717840055261
2896,55,415,0,0,0,130,54,83,4,1,False,-1.7071068850909488,0.2308944174174834,-1.6538161278386179,0.573860551337723
2897,134,408,0,1,32,94,124,117,3,0,False,2.5833203359694257,0.03041196412655772,-0.8398144199237513,-3.221223453477643
2898,107,408,0,0,0,90,109,96,5,2,False,2.3130968960108516,-0.18221099885630423,-0.8811437442735072,2.3517801147334834
2899,80,408,0,1,36,115,78,145,4,1,False,-0.27319652321200466,-1.5510533484386972,0.3921419907544278,3.25809676677373
2900,78,408,0,0,0,108,126,117,5,1,True,1.84849283065255,-0.24849161294831193,0.6085772492475534,1.1874539633550554
2901,85,408,0,1,17,88,75,116,7,4,True,2.336239264950205,-0.8982549169820123,-0.9826026547474827,0.47628613799675135
2902,61,415,0,1,15,106,69,137,3,2,False,-1.8860592645311067,0.36813138403938456,1.6418109690110738,0.12070222531759914
2903,97,415,0,1,32,94,120,38,4,5,False,-0.09424414377184609,-1.8992726670285587,0.07424782178732674,1.79166506471522
2904,136,408,1,0,0,103,113,122,9,2,False,-0.09424414377184609,1.6480527111608,-0.012605956945476438,-0.08382891202151174
2905,135,408,0,0,0,100,84,82,9,3,False,0.6385211708534744,1.8153948574057217,-0.4541774164800777,3.25809676677373
2906,87,415,0,1,19,122,89,78,0,1,False,0.3626457986066707,0.39216630881643644,1.366644501071492,5.187069105509532
2907,165,510,0,0,0,67,89,88,1,0,False,-0.7694208559420026,-2.030439378804492,-1.416871548411498,-1.3016334253990092
2908,148,415,0,0,0,104,87,99,2,2,True,-2.5843783456406157,-0.01790398003436656,2.2365806650772875,1.1874539633550554
2909,99,415,0,0,0,102,118,126,2,2,False,0.14718499495914622,2.842088143244222,0.29938402282880217,1.2850283766960264
2910,123,415,0,0,0,78,96,92,2,2,False,0.10578841391611003,0.4570524065003628,-1.2299572358824833,0.573860551337723
2911,127,415,1,0,0,87,101,122,3,1,False,-1.9927585710090914,-0.5892461602841229,-1.2358614250753057,-1.39920783873998
2912,151,415,0,0,0,89,83,100,3,0,False,0.24899614460146116,0.3755961552934347,-2.274999334031648,3.0094695780927174
2913,185,408,0,0,0,92,115,79,4,1,False,1.0434744430650562,-1.3732113035167417,-1.1976395365628443,-0.2883600493606226
2914,65,415,0,1,34,119,106,87,4,4,False,-0.7539926099824337,1.6419824563148322,0.3848394248838417,-1.1505806500589677
2915,58,510,0,0,0,126,108,88,2,4,False,-0.7876750680456854,-1.3370358690477537,-1.1813253456621415,-2.1103756640982847
2916,104,415,0,0,0,87,98,87,6,2,False,1.7186511552352124,1.1822017068950232,-0.3673236377472751,-0.13730727402058115
2917,44,415,0,0,0,89,96,151,3,0,False,-0.5925306671933992,1.0584997663731393,1.8787555484381944,0.9829228260159442
2918,58,408,0,0,0,112,122,87,0,4,False,0.1394708719793619,-1.8073165171445964,-0.5160160617638277,5.187069105509532
2919,108,415,0,0,0,117,103,68,5,0,False,-0.8002773478611394,1.0253594593271356,0.01380755318134053,0.4228077759976815
2920,132,510,0,0,0,88,124,120,4,1,False,1.5129666652590275,-1.4516324273006858,-0.1435858133835629,-0.23488168736155274
2921,80,415,0,0,0,67,112,63,2,2,False,1.3494425317784378,0.5399031741153724,-0.09945973567827907,-2.8656395407984903
2922,162,415,0,0,0,98,107,96,2,2,False,1.1578878725228254,-1.144018187010878,1.287093288209275,0.02312781197662801
2923,110,510,0,0,0,62,86,94,3,2,False,2.0870960032394277,-2.065220296865398,0.31259077789221035,-3.2747018154767114
2924,96,415,0,0,0,105,94,107,3,1,True,-2.5219015863497822,-1.2812551536327799,1.4976243575095785,-0.03035055002244187
2925,168,408,0,0,0,134,87,147,2,2,True,0.4251225578975047,-1.091272599018888,-1.0312345449678244,-0.688040013381676
2926,72,510,0,0,0,116,126,114,3,4,True,-2.794950992452471,-0.9570707598199708,2.54996902152933,2.6538856654135654
2927,125,408,0,1,23,104,115,100,3,1,False,1.5389350003424946,-0.747482924260093,-1.1858311581771999,0.02312781197662801
2928,170,510,0,0,0,106,70,133,3,2,False,-0.11249835587552924,-0.10986012991832872,0.6541017036306009,0.21827663865857064
2929,71,510,0,0,0,84,129,82,4,3,False,-0.13564072481488224,-0.8786496360360269,-0.27316729314388577,-2.359002852779297
2930,124,415,0,0,0,109,152,97,12,1,False,0.49042528333245317,1.5831666134768745,-2.249984200582595,-1.345729476740911
2931,68,415,0,0,0,68,123,100,6,2,False,-0.722372342610737,-1.4124218654087137,-0.2599605380804776,-0.33245610070252424
2932,97,415,0,0,0,134,0,94,6,1,False,-0.7637689236537734,5.605448378200961,-0.7133403760007233,-0.7949967373798157
2933,98,510,1,0,0,71,66,93,4,1,False,0.5549642333148426,-2.9455712338130446,-1.584674916684282,4.120317367472075
2934,24,408,0,0,0,73,81,69,3,2,True,0.7992193381899495,1.9509912130127212,1.056052897974977,0.8318700506759037
2935,136,510,0,0,0,63,95,119,2,0,False,-0.6424051466687792,-0.21838643332529215,0.6467991377600147,0.21827663865857064
2936,44,408,0,0,0,86,87,106,2,0,True,-2.831459416659838,0.6997805491062441,0.4053487458178359,0.369329413998612
2937,96,415,0,1,40,90,154,118,4,0,False,1.84849283065255,-0.1504652082183819,-2.0866866448248693,-1.6037389760790914
2938,31,415,0,0,0,129,78,100,5,1,False,2.136206707262249,-1.6565445244226764,-3.1376329321668566,1.6406122893751787
2939,72,415,0,0,0,102,103,85,5,0,False,0.3443915865029879,-1.674755288960581,1.7286647477438766,-1.5502606140800215
2940,24,415,0,0,0,104,101,116,5,1,False,0.6125528357700067,3.095316184527137,0.1183738994926102,1.4895595140351376
2941,112,415,0,1,31,89,117,87,1,4,False,-1.1792622849892542,-1.557123603284665,1.366644501071492,-0.6439439620397744
2942,117,415,1,0,0,118,84,86,3,1,True,-2.794950992452471,-1.6355447270686092,-1.3345235821937533,0.12070222531759914
2943,137,415,0,1,19,96,146,109,2,0,False,0.11632850304000858,-1.1244129060648924,0.2934798336359801,1.2315500146969571
2944,136,408,0,0,0,75,97,92,5,0,False,2.01690512096881,-0.5168952913461475,-3.555587634930169,0.21827663865857064
2945,95,415,0,0,0,103,90,117,2,0,False,0.5683302885828558,-1.6355447270686092,0.8146025060327986,-1.9058445267591737
2946,82,415,0,1,19,73,65,114,4,1,False,0.8637582881723387,-1.26607951651786,-0.05082784545793732,3.107043991433689
2947,145,415,0,0,0,116,91,115,13,1,True,-1.7148210080707331,-2.3907992070862893,1.1133857307436685,0.6273389133367924
2948,56,415,1,0,0,114,110,67,5,1,False,0.05385174374917494,-0.40836898793918336,1.0015168185618128,-0.13730727402058115
2949,155,408,1,0,0,146,105,104,5,2,False,-1.8446626834880706,1.3525789805629287,-1.477311817017484,0.12070222531759914
2950,133,408,0,0,0,100,105,119,4,0,True,1.609125882613113,0.05001724507254373,1.207542075347058,-0.7949967373798157
2951,53,415,0,0,0,113,84,108,7,2,False,1.5600151785902923,0.31538579604739503,1.547654624407684,-1.345729476740911
2952,123,415,0,0,0,87,101,121,3,5,True,-1.6207239814082024,-0.7008075911140708,1.8950697393388969,1.0364011880150144
2953,136,415,0,0,0,83,119,90,4,7,False,0.4251225578975047,-1.3475357677247881,1.366644501071492,0.21827663865857064
2954,57,415,0,0,0,113,134,81,4,3,False,0.48759931718833877,-0.19574602495632198,0.20072186571035455,0.9294444640168746
2955,62,408,0,0,0,111,104,97,5,1,False,1.3263001628390851,0.8776225940281994,-0.20402608198954914,-0.03035055002244187
2956,112,415,0,0,0,94,112,75,18,1,False,2.5496378779061737,-1.8722026148285227,-1.6788312612876706,0.8318700506759037
2957,55,415,0,1,20,91,113,110,1,1,False,-0.7251983087548515,0.03648221897252598,0.43626806845971133,1.4895595140351376
2958,95,408,0,0,0,115,88,96,2,6,True,1.3291261289831993,-0.42493914146218537,1.5226394909586316,1.9961962020543311
2959,125,415,0,0,0,65,93,109,4,1,False,-1.3898349318011087,-0.24545648552532767,0.2729705127019857,0.573860551337723
2960,1,415,0,0,0,106,106,75,3,5,True,-0.06056168570859415,1.8424649096057577,-1.3595387156428058,0.12070222531759914
2961,98,415,0,1,36,81,125,120,2,6,True,0.30582097160406607,1.0540701225420737,-0.7883857763478822,1.1339756013559856
2962,105,415,0,0,0,88,103,112,5,1,False,-1.864979086283309,0.722420957475214,-0.4600816056728998,2.449354528074454
2963,113,415,0,1,30,102,123,52,7,0,False,-0.10478423289574502,0.49019271354636645,0.9559923641787657,-0.688040013381676
2964,99,408,0,0,0,44,105,75,1,3,True,-1.9899326048649773,-0.3766231973012617,0.919168852344068,1.1874539633550554
2965,103,415,0,0,0,134,85,134,3,1,False,-0.010687206233214262,2.8812987051361936,-0.5351270060200588,0.9294444640168746
2966,177,408,0,0,0,81,97,106,5,1,False,-1.2473909765683169,1.0932806844340452,0.44947482352311946,1.1339756013559856
2967,149,415,0,1,20,132,94,110,6,0,False,0.8300758301090866,-2.1149307574344043,-1.4241741142820836,0.02312781197662801
2968,160,415,0,0,0,136,134,101,2,1,True,-1.4312315128441455,-1.9475886111894825,0.5158192813219281,-1.8523661647601042
2969,116,408,0,0,0,54,82,116,2,2,False,1.78884203750583,-0.3465180176782419,-0.4100513387747944,1.1874539633550554
2970,90,415,0,1,22,94,90,108,12,1,False,1.4350616600086246,-0.8560092276670567,0.5967688708619088,1.942717840055261
2971,148,415,1,0,0,81,71,97,2,0,True,-1.3954868640893383,0.3711665114623692,-2.198555557006726,0.3252333626567104
2972,147,415,0,1,35,134,99,90,4,2,True,-0.4549748687962773,1.6706931195297705,0.31259077789221035,0.06722386331852968
2973,95,510,0,0,0,96,126,97,5,0,False,3.157449673949827,-0.03143900613438431,0.2684647001869274,-0.08382891202151174
2974,201,510,0,0,0,72,90,99,6,1,False,-0.8550399841721887,-0.675132055322117,-0.16129838096202997,1.6406122893751787
2975,80,415,0,0,0,89,78,131,4,0,False,0.733916612755001,1.9330265430816378,0.963294930049352,-0.7949967373798157
2976,122,415,1,0,0,117,93,97,5,1,False,0.8694102204605675,-0.49425488297717723,0.9824058743055822,-0.6439439620397744
2977,132,408,0,0,0,100,95,117,2,0,False,-0.39815004179367236,1.4550350291239245,0.6600058928234229,1.79166506471522
2978,83,510,0,0,0,71,92,108,5,1,False,-0.756054800673989,-0.3857285795702142,1.3166142341733864,-1.39920783873998
2979,99,408,0,0,0,107,103,95,3,7,True,1.144521817254812,-0.2062459236333561,0.22573699915940776,0.7249133266777638
2980,84,415,0,0,0,86,105,108,3,3,True,-1.1975164970929373,-2.0817904503884006,0.01380755318134053,-2.0568973020992147
2981,46,415,0,0,0,67,62,98,6,1,False,1.4954762286079033,0.9425086917121255,-0.16860094683261576,0.2717550006576405
2982,87,510,0,0,0,106,117,152,5,2,False,0.687631874876295,-0.6555267743761307,2.027447972454747,0.6808172753358622
2983,150,415,0,0,0,117,89,99,4,1,False,-0.8887224422354412,0.23999979968643487,1.167921810156833,1.1874539633550554
2984,73,408,0,0,0,112,85,61,6,1,False,-0.3904359188138879,0.9425086917121255,-2.813834574006933,-0.2883600493606226
2985,7,415,0,0,0,87,83,77,5,3,False,-0.699229973671384,-2.2339569595184017,-1.1858311581771999,-0.38593446270159404
2986,89,415,0,1,12,105,107,132,3,2,False,-0.213545730065285,1.3857192876089326,0.030121744082043274,-0.13730727402058115
2987,131,408,1,0,0,83,94,95,3,3,True,1.492650262463789,2.2917457603485327,-1.4801085703730117,-1.7547917514191327
2988,105,415,0,0,0,96,97,36,5,3,False,-2.0650116439712654,0.7193858300522301,0.6026730600547312,-0.8925711507207872
2989,108,408,1,0,0,114,70,85,3,2,True,1.6793167648837317,-0.2877021748402841,-1.8129185535630525,-1.8082701134182024
2990,47,415,0,1,28,109,94,109,6,1,False,0.1788052623308426,1.7670789132447982,0.08155038765791289,0.9829228260159442
2991,101,415,1,0,0,116,114,109,5,1,False,0.6069009034817777,1.9692019775506253,0.1802125447763606,1.4895595140351376
2992,182,415,0,1,24,104,127,98,3,1,False,1.3417284087986534,1.6058070218458445,-0.2776731056589441,-0.688040013381676
2993,161,408,0,0,0,73,79,79,3,1,False,-0.43672065669259413,0.8580173130822137,-0.18491513773331847,-1.1505806500589677
2994,128,408,0,0,0,130,71,82,7,1,True,-1.2494531672598725,-2.834009802983097,-0.26135891475824136,2.3958761660753845
2995,69,415,0,1,31,63,90,129,2,2,False,-0.3924981095054436,0.2609995970405031,-1.3373203355492809,-1.4967822520809517
2996,113,408,0,1,34,63,82,118,3,1,False,3.502752153014689,1.8620701905517438,-0.907557254400324,-1.5502606140800215
2997,87,408,0,1,30,114,130,88,2,0,False,-2.1562827044896817,-0.4127986317702496,-1.287290068651175,1.2315500146969571
2998,71,415,0,0,0,70,122,104,3,0,False,-0.8157055938207082,-1.4425270450317331,0.6968294046581208,-1.0436239260608284
2999,76,415,0,0,0,69,110,85,5,1,False,-0.6290390914007656,-0.6720969278991327,1.1015773523580248,0.3252333626567104
3000,87,510,0,0,0,109,86,83,4,3,False,-1.1273256148223185,2.0490176177426513,2.473525244504407,-2.163854026097354
3001,117,408,0,0,0,82,108,97,3,1,False,1.5782693906939755,0.3755961552934347,-0.3231975600419913,-0.6439439620397744
3002,177,415,0,0,0,91,79,58,8,3,True,-2.2419018327198685,-0.675132055322117,0.6659100820162449,0.6808172753358622
3003,95,415,0,0,0,104,95,80,3,1,False,1.1782042753180637,1.355614107985913,0.995612629368991,0.4228077759976815
3004,76,415,0,0,0,78,83,92,3,1,False,0.22509000020954897,-1.5676235019616986,-3.056683342626876,-3.016692316138531
3005,66,415,0,0,0,103,77,138,2,2,False,0.2405182461691177,-1.4878078617696737,-0.09945973567827907,-0.13730727402058115
3006,110,415,0,0,0,124,141,102,7,1,False,0.0327715655013771,1.5077806171159143,0.45398063603817773,0.174180587316669
3007,204,510,0,0,0,145,95,77,5,3,False,-0.6598955833199033,1.2876928828790024,-0.26586472727329963,-1.9593228887582428
3008,32,415,0,1,31,97,111,111,2,0,False,-1.3772326519856548,0.4871575861233825,0.16700578971295235,-1.39920783873998
3009,133,408,0,1,39,107,77,85,3,5,False,-1.561073188261483,-1.4726322246547534,-2.018943810348297,1.79166506471522
3010,185,408,0,0,0,97,83,110,3,2,False,3.2248145900763303,-2.4465799225012628,-2.5091471601032405,-0.9460495127198567
3011,103,415,0,1,37,78,108,110,3,1,False,0.6819799425880658,-1.1409830595878938,1.2252546429255247,-0.18140332536248283
3012,91,510,0,0,0,100,104,85,3,1,False,1.8168725632808536,0.31678031245547666,0.16249997719789366,-0.4394128247006635
